#
#Theoretical Design Spectrum of Advanced Thin Films MI1050-SBB Mirror
#Data format  Wavelength (nm) tab Reflection (0 to 1)
360.8	0.99999
361.0	0.99999
361.2	0.99999
361.4	0.99999
361.6	0.99999
361.8	0.99999
362.0	0.99999
362.2	0.99999
362.4	0.99999
362.6	0.99999
362.8	0.99999
363.0	0.99999
363.2	0.99999
363.4	0.99999
363.6	0.99999
363.8	0.99999
364.0	0.99999
364.2	0.99999
364.4	0.99999
364.6	0.99999
364.8	0.99999
365.0	0.99999
365.2	0.99999
365.4	0.99999
365.6	0.99999
365.8	0.99999
366.0	0.99999
366.2	0.99999
366.4	0.99999
366.6	0.99999
366.8	0.99999
367.0	0.99999
367.2	0.99999
367.4	0.99999
367.6	0.99999
367.8	0.99999
368.0	0.99999
368.2	0.99999
368.4	0.99999
368.6	0.99999
368.8	0.99999
369.0	0.99999
369.2	0.99999
369.4	0.99999
369.6	1.0
369.8	1.0
370.0	1.0
370.2	1.0
370.4	1.0
370.6	1.0
370.8	1.0
371.0	1.0
371.2	1.0
371.4	1.0
371.6	1.0
371.8	1.0
372.0	1.0
372.2	1.0
372.4	1.0
372.6	1.0
372.8	1.0
373.0	1.0
373.2	1.0
373.4	1.0
373.6	1.0
373.8	1.0
374.0	1.0
374.2	1.0
374.4	1.0
374.6	1.0
374.8	1.0
375.0	1.0
375.2	1.0
375.4	1.0
375.6	1.0
375.8	1.0
376.0	1.0
376.2	1.0
376.4	1.0
376.6	1.0
376.8	1.0
377.0	1.0
377.2	1.0
377.4	1.0
377.6	1.0
377.8	1.0
378.0	1.0
378.2	1.0
378.4	1.0
378.6	1.0
378.8	1.0
379.0	1.0
379.2	1.0
379.4	1.0
379.6	1.0
379.8	1.0
380.0	1.0
380.2	1.0
380.4	1.0
380.6	1.0
380.8	1.0
381.0	1.0
381.2	1.0
381.4	0.99999
381.6	0.99999
381.8	0.99999
382.0	0.99999
382.2	0.99999
382.4	0.99999
382.6	0.99999
382.8	1.0
383.0	1.0
383.2	1.0
383.4	1.0
383.6	1.0
383.8	1.0
384.0	1.0
384.2	1.0
384.4	1.0
384.6	1.0
384.8	1.0
385.0	1.0
385.2	1.0
385.4	1.0
385.6	1.0
385.8	1.0
386.0	1.0
386.2	1.0
386.4	1.0
386.6	1.0
386.8	1.0
387.0	1.0
387.2	1.0
387.4	1.0
387.6	1.0
387.8	1.0
388.0	1.0
388.2	1.0
388.4	1.0
388.6	1.0
388.8	1.0
389.0	1.0
389.2	1.0
389.4	1.0
389.6	1.0
389.8	1.0
390.0	1.0
390.2	1.0
390.4	1.0
390.6	1.0
390.8	1.0
391.0	1.0
391.2	1.0
391.4	1.0
391.6	1.0
391.8	1.0
392.0	1.0
392.2	1.0
392.4	1.0
392.6	1.0
392.8	1.0
393.0	1.0
393.2	1.0
393.4	1.0
393.6	1.0
393.8	1.0
394.0	1.0
394.2	1.0
394.4	1.0
394.6	1.0
394.8	1.0
395.0	1.0
395.2	1.0
395.4	1.0
395.6	1.0
395.8	1.0
396.0	1.0
396.2	1.0
396.4	1.0
396.6	1.0
396.8	1.0
397.0	1.0
397.2	1.0
397.4	1.0
397.6	1.0
397.8	1.0
398.0	1.0
398.2	1.0
398.4	1.0
398.6	1.0
398.8	1.0
399.0	1.0
399.2	1.0
399.4	1.0
399.6	1.0
399.8	1.0
400.0	1.0
400.2	1.0
400.4	1.0
400.6	1.0
400.8	1.0
401.0	1.0
401.2	1.0
401.4	1.0
401.6	1.0
401.8	1.0
402.0	1.0
402.2	1.0
402.4	1.0
402.6	1.0
402.8	1.0
403.0	1.0
403.2	1.0
403.4	1.0
403.6	1.0
403.8	1.0
404.0	1.0
404.2	1.0
404.4	1.0
404.6	1.0
404.8	1.0
405.0	1.0
405.2	1.0
405.4	1.0
405.6	1.0
405.8	1.0
406.0	1.0
406.2	1.0
406.4	1.0
406.6	1.0
406.8	1.0
407.0	1.0
407.2	1.0
407.4	1.0
407.6	1.0
407.8	1.0
408.0	1.0
408.2	1.0
408.4	1.0
408.6	1.0
408.8	1.0
409.0	1.0
409.2	1.0
409.4	1.0
409.6	1.0
409.8	1.0
410.0	1.0
410.2	1.0
410.4	1.0
410.6	1.0
410.8	1.0
411.0	1.0
411.2	0.99999
411.4	0.99998
411.6	0.99997
411.8	0.99997
412.0	0.99996
412.2	0.99997
412.4	0.99997
412.6	0.99998
412.8	0.99999
413.0	1.0
413.2	1.0
413.4	1.0
413.6	1.0
413.8	1.0
414.0	1.0
414.2	1.0
414.4	1.0
414.6	1.0
414.8	1.0
415.0	1.0
415.2	1.0
415.4	1.0
415.6	1.0
415.8	1.0
416.0	1.0
416.2	1.0
416.4	1.0
416.6	1.0
416.8	1.0
417.0	1.0
417.2	1.0
417.4	1.0
417.6	1.0
417.8	1.0
418.0	1.0
418.2	1.0
418.4	1.0
418.6	1.0
418.8	1.0
419.0	1.0
419.2	1.0
419.4	1.0
419.6	1.0
419.8	1.0
420.0	1.0
420.2	1.0
420.4	1.0
420.6	1.0
420.8	1.0
421.0	1.0
421.2	1.0
421.4	1.0
421.6	1.0
421.8	1.0
422.0	1.0
422.2	1.0
422.4	1.0
422.6	1.0
422.8	1.0
423.0	1.0
423.2	1.0
423.4	1.0
423.6	1.0
423.8	1.0
424.0	1.0
424.2	1.0
424.4	1.0
424.6	1.0
424.8	1.0
425.0	1.0
425.2	1.0
425.4	1.0
425.6	1.0
425.8	1.0
426.0	1.0
426.2	1.0
426.4	1.0
426.6	1.0
426.8	1.0
427.0	1.0
427.2	0.99997
427.4	0.99995
427.6	0.99992
427.8	0.9999
428.0	0.99987
428.2	0.9999
428.4	0.99992
428.6	0.99995
428.8	0.99997
429.0	1.0
429.2	1.0
429.4	1.0
429.6	1.0
429.8	1.0
430.0	1.0
430.2	1.0
430.4	1.0
430.6	1.0
430.8	1.0
431.0	1.0
431.2	1.0
431.4	1.0
431.6	1.0
431.8	1.0
432.0	1.0
432.2	1.0
432.4	1.0
432.6	1.0
432.8	1.0
433.0	1.0
433.2	1.0
433.4	1.0
433.6	1.0
433.8	1.0
434.0	1.0
434.2	1.0
434.4	1.0
434.6	1.0
434.8	1.0
435.0	1.0
435.2	1.0
435.4	1.0
435.6	1.0
435.8	1.0
436.0	1.0
436.2	1.0
436.4	1.0
436.6	1.0
436.8	1.0
437.0	1.0
437.2	1.0
437.4	1.0
437.6	1.0
437.8	1.0
438.0	1.0
438.2	1.0
438.4	1.0
438.6	1.0
438.8	1.0
439.0	1.0
439.2	1.0
439.4	1.0
439.6	1.0
439.8	1.0
440.0	1.0
440.2	1.0
440.4	1.0
440.6	1.0
440.8	1.0
441.0	1.0
441.2	1.0
441.4	1.0
441.6	1.0
441.8	1.0
442.0	1.0
442.2	1.0
442.4	1.0
442.6	1.0
442.8	1.0
443.0	1.0
443.2	1.0
443.4	1.0
443.6	1.0
443.8	1.0
444.0	1.0
444.2	1.0
444.4	1.0
444.6	1.0
444.8	1.0
445.0	1.0
445.2	1.0
445.4	1.0
445.6	1.0
445.8	1.0
446.0	1.0
446.2	1.0
446.4	1.0
446.6	1.0
446.8	1.0
447.0	1.0
447.2	1.0
447.4	1.0
447.6	1.0
447.8	1.0
448.0	1.0
448.2	1.0
448.4	1.0
448.6	1.0
448.8	1.0
449.0	1.0
449.2	1.0
449.4	1.0
449.6	1.0
449.8	1.0
450.0	1.0
450.2	1.0
450.4	1.0
450.6	1.0
450.8	1.0
451.0	1.0
451.2	1.0
451.4	1.0
451.6	1.0
451.8	1.0
452.0	1.0
452.2	1.0
452.4	1.0
452.6	1.0
452.8	1.0
453.0	1.0
453.2	1.0
453.4	1.0
453.6	1.0
453.8	1.0
454.0	1.0
454.2	1.0
454.4	1.0
454.6	1.0
454.8	1.0
455.0	1.0
455.2	1.0
455.4	1.0
455.6	1.0
455.8	1.0
456.0	1.0
456.2	1.0
456.4	1.0
456.6	1.0
456.8	1.0
457.0	1.0
457.2	1.0
457.4	1.0
457.6	1.0
457.8	1.0
458.0	1.0
458.2	1.0
458.4	1.0
458.6	1.0
458.8	1.0
459.0	1.0
459.2	1.0
459.4	1.0
459.6	1.0
459.8	1.0
460.0	1.0
460.2	1.0
460.4	1.0
460.6	1.0
460.8	1.0
461.0	1.0
461.2	0.99999
461.4	0.99999
461.6	0.99999
461.8	0.99998
462.0	0.99998
462.2	0.99998
462.4	0.99999
462.6	0.99999
462.8	0.99999
463.0	1.0
463.2	1.0
463.4	1.0
463.6	1.0
463.8	1.0
464.0	1.0
464.2	1.0
464.4	1.0
464.6	1.0
464.8	0.99999
465.0	0.99999
465.2	0.99999
465.4	0.99999
465.6	0.99999
465.8	0.99999
466.0	0.99999
466.2	0.99999
466.4	0.99999
466.6	1.0
466.8	1.0
467.0	1.0
467.2	0.99999
467.4	0.99998
467.6	0.99998
467.8	0.99997
468.0	0.99996
468.2	0.99997
468.4	0.99997
468.6	0.99998
468.8	0.99999
469.0	1.0
469.2	1.0
469.4	1.0
469.6	1.0
469.8	1.0
470.0	1.0
470.2	1.0
470.4	0.99999
470.6	0.99999
470.8	0.99999
471.0	0.99999
471.2	0.99999
471.4	0.99999
471.6	0.99999
471.8	0.99999
472.0	0.99999
472.2	0.99999
472.4	0.99999
472.6	0.99999
472.8	0.99999
473.0	1.0
473.2	0.99999
473.4	0.99999
473.6	0.99999
473.8	0.99998
474.0	0.99998
474.2	0.99998
474.4	0.99998
474.6	0.99999
474.8	0.99999
475.0	0.99999
475.2	0.99999
475.4	0.99999
475.6	0.99999
475.8	0.99999
476.0	1.0
476.2	1.0
476.4	0.99999
476.6	0.99999
476.8	0.99999
477.0	0.99999
477.2	0.99999
477.4	0.99998
477.6	0.99998
477.8	0.99997
478.0	0.99997
478.2	0.99997
478.4	0.99998
478.6	0.99998
478.8	0.99999
479.0	0.99999
479.2	0.99999
479.4	0.99999
479.6	0.99999
479.8	0.99999
480.0	0.99999
480.2	0.99997
480.4	0.99996
480.6	0.99995
480.8	0.99994
481.0	0.99993
481.2	0.99994
481.4	0.99995
481.6	0.99996
481.8	0.99998
482.0	0.99999
482.2	0.99999
482.4	0.99999
482.6	0.99999
482.8	0.99999
483.0	0.99999
483.2	0.99998
483.4	0.99998
483.6	0.99997
483.8	0.99997
484.0	0.99996
484.2	0.99997
484.4	0.99997
484.6	0.99997
484.8	0.99998
485.0	0.99998
485.2	0.99998
485.4	0.99998
485.6	0.99998
485.8	0.99998
486.0	0.99999
486.2	0.99998
486.4	0.99997
486.6	0.99997
486.8	0.99996
487.0	0.99995
487.2	0.99996
487.4	0.99996
487.6	0.99996
487.8	0.99996
488.0	0.99996
488.2	0.99997
488.4	0.99997
488.6	0.99998
488.8	0.99998
489.0	0.99999
489.2	0.99999
489.4	0.99999
489.6	0.99999
489.8	0.99999
490.0	0.99999
490.2	0.99998
490.4	0.99998
490.6	0.99997
490.8	0.99997
491.0	0.99996
491.2	0.99997
491.4	0.99997
491.6	0.99997
491.8	0.99998
492.0	0.99998
492.2	0.99998
492.4	0.99998
492.6	0.99998
492.8	0.99998
493.0	0.99998
493.2	0.99997
493.4	0.99997
493.6	0.99996
493.8	0.99995
494.0	0.99994
494.2	0.99995
494.4	0.99995
494.6	0.99996
494.8	0.99997
495.0	0.99997
495.2	0.99997
495.4	0.99998
495.6	0.99998
495.8	0.99998
496.0	0.99999
496.2	0.99999
496.4	0.99999
496.6	0.99999
496.8	0.99998
497.0	0.99998
497.2	0.99998
497.4	0.99997
497.6	0.99997
497.8	0.99997
498.0	0.99996
498.2	0.99996
498.4	0.99996
498.6	0.99997
498.8	0.99997
499.0	0.99997
499.2	0.99997
499.4	0.99997
499.6	0.99997
499.8	0.99997
500.0	0.99997
500.2	0.99997
500.4	0.99996
500.6	0.99995
500.8	0.99994
501.0	0.99994
501.2	0.99994
501.4	0.99994
501.6	0.99995
501.8	0.99995
502.0	0.99996
502.2	0.99996
502.4	0.99997
502.6	0.99997
502.8	0.99998
503.0	0.99998
503.2	0.99998
503.4	0.99998
503.6	0.99998
503.8	0.99998
504.0	0.99998
504.2	0.99998
504.4	0.99998
504.6	0.99997
504.8	0.99997
505.0	0.99997
505.2	0.99996
505.4	0.99996
505.6	0.99996
505.8	0.99995
506.0	0.99995
506.2	0.99995
506.4	0.99996
506.6	0.99996
506.8	0.99996
507.0	0.99996
507.2	0.99996
507.4	0.99996
507.6	0.99996
507.8	0.99996
508.0	0.99995
508.2	0.99995
508.4	0.99995
508.6	0.99995
508.8	0.99995
509.0	0.99994
509.2	0.99995
509.4	0.99996
509.6	0.99996
509.8	0.99997
510.0	0.99998
510.2	0.99998
510.4	0.99998
510.6	0.99998
510.8	0.99998
511.0	0.99998
511.2	0.99998
511.4	0.99998
511.6	0.99998
511.8	0.99998
512.0	0.99998
512.2	0.99997
512.4	0.99996
512.6	0.99996
512.8	0.99995
513.0	0.99994
513.2	0.99994
513.4	0.99994
513.6	0.99994
513.8	0.99994
514.0	0.99994
514.2	0.99994
514.4	0.99995
514.6	0.99995
514.8	0.99995
515.0	0.99996
515.2	0.99996
515.4	0.99996
515.6	0.99995
515.8	0.99995
516.0	0.99995
516.2	0.99995
516.4	0.99995
516.6	0.99995
516.8	0.99995
517.0	0.99995
517.2	0.99996
517.4	0.99996
517.6	0.99997
517.8	0.99997
518.0	0.99997
518.2	0.99997
518.4	0.99997
518.6	0.99997
518.8	0.99998
519.0	0.99998
519.2	0.99997
519.4	0.99997
519.6	0.99997
519.8	0.99997
520.0	0.99996
520.2	0.99995
520.4	0.99994
520.6	0.99993
520.8	0.99992
521.0	0.99991
521.2	0.99992
521.4	0.99992
521.6	0.99993
521.8	0.99993
522.0	0.99994
522.2	0.99994
522.4	0.99995
522.6	0.99996
522.8	0.99996
523.0	0.99997
523.2	0.99997
523.4	0.99997
523.6	0.99997
523.8	0.99997
524.0	0.99997
524.2	0.99996
524.4	0.99996
524.6	0.99996
524.8	0.99996
525.0	0.99996
525.2	0.99996
525.4	0.99996
525.6	0.99996
525.8	0.99996
526.0	0.99996
526.2	0.99996
526.4	0.99996
526.6	0.99996
526.8	0.99996
527.0	0.99996
527.2	0.99996
527.4	0.99996
527.6	0.99995
527.8	0.99995
528.0	0.99995
528.2	0.99994
528.4	0.99993
528.6	0.99992
528.8	0.99991
529.0	0.9999
529.2	0.99991
529.4	0.99992
529.6	0.99992
529.8	0.99993
530.0	0.99994
530.2	0.99995
530.4	0.99995
530.6	0.99996
530.8	0.99996
531.0	0.99997
531.2	0.99997
531.4	0.99997
531.6	0.99997
531.8	0.99997
532.0	0.99997
532.2	0.99997
532.4	0.99997
532.6	0.99997
532.8	0.99996
533.0	0.99996
533.2	0.99996
533.4	0.99995
533.6	0.99995
533.8	0.99994
534.0	0.99994
534.2	0.99993
534.4	0.99993
534.6	0.99993
534.8	0.99993
535.0	0.99993
535.2	0.99993
535.4	0.99993
535.6	0.99993
535.8	0.99993
536.0	0.99994
536.2	0.99994
536.4	0.99993
536.6	0.99993
536.8	0.99993
537.0	0.99993
537.2	0.99993
537.4	0.99993
537.6	0.99994
537.8	0.99994
538.0	0.99994
538.2	0.99994
538.4	0.99995
538.6	0.99995
538.8	0.99996
539.0	0.99996
539.2	0.99996
539.4	0.99997
539.6	0.99997
539.8	0.99997
540.0	0.99997
540.2	0.99997
540.4	0.99997
540.6	0.99997
540.8	0.99997
541.0	0.99997
541.2	0.99996
541.4	0.99996
541.6	0.99995
541.8	0.99994
542.0	0.99994
542.2	0.99993
542.4	0.99992
542.6	0.99991
542.8	0.9999
543.0	0.99989
543.2	0.9999
543.4	0.9999
543.6	0.99991
543.8	0.99992
544.0	0.99993
544.2	0.99993
544.4	0.99994
544.6	0.99994
544.8	0.99995
545.0	0.99995
545.2	0.99995
545.4	0.99996
545.6	0.99996
545.8	0.99996
546.0	0.99996
546.2	0.99996
546.4	0.99995
546.6	0.99995
546.8	0.99995
547.0	0.99995
547.2	0.99995
547.4	0.99995
547.6	0.99994
547.8	0.99994
548.0	0.99994
548.2	0.99994
548.4	0.99994
548.6	0.99994
548.8	0.99994
549.0	0.99994
549.2	0.99994
549.4	0.99993
549.6	0.99993
549.8	0.99993
550.0	0.99993
550.2	0.99992
550.4	0.99992
550.6	0.99991
550.8	0.9999
551.0	0.9999
551.2	0.9999
551.4	0.9999
551.6	0.9999
551.8	0.9999
552.0	0.99991
552.2	0.99991
552.4	0.99992
552.6	0.99993
552.8	0.99994
553.0	0.99995
553.2	0.99995
553.4	0.99996
553.6	0.99996
553.8	0.99996
554.0	0.99997
554.2	0.99997
554.4	0.99997
554.6	0.99997
554.8	0.99997
555.0	0.99997
555.2	0.99997
555.4	0.99996
555.6	0.99996
555.8	0.99996
556.0	0.99996
556.2	0.99995
556.4	0.99994
556.6	0.99993
556.8	0.99992
557.0	0.99992
557.2	0.99991
557.4	0.99991
557.6	0.9999
557.8	0.9999
558.0	0.99989
558.2	0.9999
558.4	0.99991
558.6	0.99991
558.8	0.99992
559.0	0.99993
559.2	0.99993
559.4	0.99993
559.6	0.99994
559.8	0.99994
560.0	0.99994
560.2	0.99994
560.4	0.99995
560.6	0.99995
560.8	0.99995
561.0	0.99995
561.2	0.99995
561.4	0.99995
561.6	0.99994
561.8	0.99994
562.0	0.99994
562.2	0.99994
562.4	0.99994
562.6	0.99994
562.8	0.99994
563.0	0.99994
563.2	0.99994
563.4	0.99994
563.6	0.99994
563.8	0.99994
564.0	0.99993
564.2	0.99993
564.4	0.99993
564.6	0.99992
564.8	0.99992
565.0	0.99992
565.2	0.99991
565.4	0.9999
565.6	0.99989
565.8	0.99988
566.0	0.99988
566.2	0.99988
566.4	0.99988
566.6	0.99988
566.8	0.99988
567.0	0.99988
567.2	0.99989
567.4	0.9999
567.6	0.99991
567.8	0.99992
568.0	0.99993
568.2	0.99994
568.4	0.99994
568.6	0.99995
568.8	0.99995
569.0	0.99996
569.2	0.99996
569.4	0.99996
569.6	0.99996
569.8	0.99996
570.0	0.99996
570.2	0.99996
570.4	0.99996
570.6	0.99996
570.8	0.99996
571.0	0.99996
571.2	0.99995
571.4	0.99995
571.6	0.99994
571.8	0.99993
572.0	0.99993
572.2	0.99992
572.4	0.99991
572.6	0.9999
572.8	0.99989
573.0	0.99988
573.2	0.99989
573.4	0.99989
573.6	0.99989
573.8	0.9999
574.0	0.9999
574.2	0.99991
574.4	0.99992
574.6	0.99992
574.8	0.99993
575.0	0.99994
575.2	0.99994
575.4	0.99994
575.6	0.99994
575.8	0.99995
576.0	0.99995
576.2	0.99995
576.4	0.99995
576.6	0.99995
576.8	0.99995
577.0	0.99995
577.2	0.99995
577.4	0.99994
577.6	0.99994
577.8	0.99994
578.0	0.99994
578.2	0.99994
578.4	0.99993
578.6	0.99993
578.8	0.99993
579.0	0.99993
579.2	0.99992
579.4	0.99992
579.6	0.99992
579.8	0.99991
580.0	0.99991
580.2	0.99991
580.4	0.9999
580.6	0.9999
580.8	0.99989
581.0	0.99989
581.2	0.99988
581.4	0.99988
581.6	0.99987
581.8	0.99987
582.0	0.99987
582.2	0.99987
582.4	0.99987
582.6	0.99988
582.8	0.99988
583.0	0.99988
583.2	0.99989
583.4	0.9999
583.6	0.99991
583.8	0.99992
584.0	0.99992
584.2	0.99993
584.4	0.99993
584.6	0.99994
584.8	0.99994
585.0	0.99995
585.2	0.99995
585.4	0.99995
585.6	0.99995
585.8	0.99995
586.0	0.99995
586.2	0.99995
586.4	0.99995
586.6	0.99995
586.8	0.99995
587.0	0.99995
587.2	0.99994
587.4	0.99994
587.6	0.99993
587.8	0.99993
588.0	0.99992
588.2	0.99991
588.4	0.9999
588.6	0.99989
588.8	0.99988
589.0	0.99987
589.2	0.99987
589.4	0.99987
589.6	0.99988
589.8	0.99988
590.0	0.99988
590.2	0.99989
590.4	0.9999
590.6	0.99991
590.8	0.99992
591.0	0.99993
591.2	0.99994
591.4	0.99994
591.6	0.99995
591.8	0.99995
592.0	0.99995
592.2	0.99995
592.4	0.99996
592.6	0.99996
592.8	0.99996
593.0	0.99996
593.2	0.99996
593.4	0.99995
593.6	0.99995
593.8	0.99995
594.0	0.99995
594.2	0.99994
594.4	0.99994
594.6	0.99993
594.8	0.99993
595.0	0.99992
595.2	0.99991
595.4	0.9999
595.6	0.9999
595.8	0.99989
596.0	0.99988
596.2	0.99987
596.4	0.99987
596.6	0.99986
596.8	0.99985
597.0	0.99985
597.2	0.99985
597.4	0.99986
597.6	0.99986
597.8	0.99987
598.0	0.99987
598.2	0.99988
598.4	0.99988
598.6	0.99989
598.8	0.9999
599.0	0.9999
599.2	0.9999
599.4	0.99991
599.6	0.99991
599.8	0.99992
600.0	0.99992
600.2	0.99992
600.4	0.99992
600.6	0.99992
600.8	0.99993
601.0	0.99993
601.2	0.99993
601.4	0.99993
601.6	0.99993
601.8	0.99993
602.0	0.99993
602.2	0.99993
602.4	0.99993
602.6	0.99993
602.8	0.99993
603.0	0.99993
603.2	0.99992
603.4	0.99992
603.6	0.99992
603.8	0.99992
604.0	0.99992
604.2	0.99991
604.4	0.99991
604.6	0.9999
604.8	0.9999
605.0	0.99989
605.2	0.99989
605.4	0.99989
605.6	0.99989
605.8	0.99988
606.0	0.99988
606.2	0.99989
606.4	0.99989
606.6	0.99989
606.8	0.9999
607.0	0.9999
607.2	0.99991
607.4	0.99992
607.6	0.99992
607.8	0.99993
608.0	0.99993
608.2	0.99994
608.4	0.99994
608.6	0.99994
608.8	0.99995
609.0	0.99995
609.2	0.99995
609.4	0.99995
609.6	0.99995
609.8	0.99995
610.0	0.99995
610.2	0.99995
610.4	0.99995
610.6	0.99995
610.8	0.99995
611.0	0.99994
611.2	0.99994
611.4	0.99993
611.6	0.99993
611.8	0.99992
612.0	0.99992
612.2	0.9999
612.4	0.99989
612.6	0.99988
612.8	0.99986
613.0	0.99985
613.2	0.99984
613.4	0.99983
613.6	0.99982
613.8	0.99981
614.0	0.9998
614.2	0.99981
614.4	0.99982
614.6	0.99984
614.8	0.99985
615.0	0.99986
615.2	0.99987
615.4	0.99988
615.6	0.99989
615.8	0.9999
616.0	0.99991
616.2	0.99992
616.4	0.99992
616.6	0.99993
616.8	0.99993
617.0	0.99994
617.2	0.99994
617.4	0.99994
617.6	0.99994
617.8	0.99994
618.0	0.99994
